transaction_id,card_id,timestamp,amount,merchant,transaction_type,location,is_fraud
335,4332979693052074,2025-03-21 10:50:53,390.54,AliExpress,online,Sheki,0
336,3506493609369772,2025-04-27 11:47:09,4318.95,Walmart,online,Ganja,1
337,6560422518972968,2025-02-14 05:40:01,823.27,Amazon,pos,Sheki,0
338,3540757583490723,2025-02-22 16:06:49,4702.01,Uber,pos,Sumqayit,0
339,4049630396243,2025-05-21 07:09:04,3048.84,Amazon,pos,Baku,0
340,4269757920966549,2025-06-04 20:50:29,2463.1,Uber,online,Sheki,0
341,4746937327706382,2025-02-26 18:59:43,1933.74,Walmart,atm,Sheki,0
342,3514422342253993,2025-06-05 04:19:18,3485.8,Amazon,atm,Sheki,0
343,4124944204951646,2025-03-06 22:07:04,1773.56,Starbucks,online,Shirvan,0
344,3518800569759311,2025-03-24 13:48:57,3552.73,Uber,online,Sheki,0
345,6011948520026505,2025-03-14 08:19:57,2369.15,Starbucks,online,Baku,0
346,378119833586201,2025-01-17 02:52:21,408.33,Uber,pos,Baku,0
347,676353691634,2025-03-07 17:01:14,347.8,Walmart,online,Shirvan,0
348,5424323663308461,2025-05-19 18:53:05,2356.04,Uber,online,Sumqayit,0
349,4955483793908,2025-04-20 22:32:41,1963.85,McDonalds,atm,Sumqayit,0
350,4461015519413498,2025-01-13 14:27:39,2032.68,McDonalds,atm,Ganja,0
351,2297253232090772,2025-04-17 05:42:43,2021.61,Uber,atm,Baku,0
352,213163391524179,2025-03-29 12:29:55,815.4,McDonalds,pos,Baku,0
353,4473729396569,2025-02-20 21:42:10,3649.32,Starbucks,online,Shirvan,0
354,6011298713959405,2025-03-01 08:05:20,3456.25,Walmart,atm,Sheki,0
355,30363495050607,2025-04-22 02:38:19,4748.44,Uber,atm,Baku,0
356,4006947508616404,2025-06-05 08:55:46,404.57,McDonalds,pos,Ganja,0
357,340519081980391,2025-04-23 19:28:04,4001.2,Uber,atm,Sumqayit,0
358,6511212833794639,2025-01-10 22:06:56,3911.87,Starbucks,pos,Ganja,0
359,180013267133127,2025-03-26 06:36:01,3783.6,AliExpress,atm,Ganja,0
360,4649380862792046,2025-03-17 00:22:47,193.97,Starbucks,online,Shirvan,0
361,3579658314883547,2025-02-16 14:10:20,169.94,Uber,online,Ganja,0
362,180044655314433,2025-01-20 17:22:19,3242.35,AliExpress,atm,Ganja,0
363,4825367348568,2025-01-13 20:23:39,4061.53,Starbucks,online,Sumqayit,0
364,3571218440663095,2025-02-01 14:52:14,4563.43,McDonalds,pos,Shirvan,0
365,630465660474,2025-05-09 09:22:20,286.77,Amazon,atm,Sumqayit,0
366,3510298325628474,2025-02-17 22:00:53,13.3,Amazon,online,Sheki,0
367,4429332007448063,2025-04-01 15:15:49,3038.1,Starbucks,pos,Sumqayit,0
368,3502086515078349,2025-03-15 05:04:09,4167.72,Starbucks,pos,Baku,0
369,630477231884,2025-01-19 09:24:27,681.41,Amazon,online,Ganja,0
370,213186543905418,2025-05-18 04:14:48,96.98,Starbucks,online,Baku,0
371,3517075462082266,2025-05-26 12:43:28,2069.77,Amazon,atm,Sumqayit,0
372,3549890030954792,2025-02-24 18:57:29,3984.04,Amazon,atm,Ganja,0
373,4521781122563845542,2025-04-09 13:46:32,1790.06,Amazon,pos,Baku,0
374,3581619671172623,2025-03-21 07:21:28,2204.09,Starbucks,atm,Sumqayit,0
375,213156442197854,2025-06-05 10:53:10,3361.92,Starbucks,pos,Sheki,0
376,3580378628803480,2025-02-10 00:07:22,904.15,AliExpress,pos,Ganja,0
377,4854620394374006685,2025-05-15 05:56:49,4746.48,Amazon,pos,Baku,0
378,060421563465,2025-04-08 04:04:15,617.7,Uber,online,Ganja,0
379,341530664538398,2025-04-24 18:57:48,2019.41,Walmart,atm,Baku,0
380,3573342273013661,2025-03-24 02:09:16,1614.69,Starbucks,atm,Sheki,0
381,4294409347619512,2025-05-10 07:06:34,2383.19,Amazon,atm,Sheki,0
382,30539901573445,2025-05-24 19:20:53,3953.86,Uber,online,Shirvan,0
383,5119637378687228,2025-01-01 20:21:07,479.49,Amazon,pos,Sumqayit,0
384,180016521995793,2025-02-07 10:54:33,4775.78,AliExpress,online,Ganja,0
385,3560244846907178,2025-02-26 13:04:28,4545.37,Walmart,pos,Baku,0
386,3585791436757273,2025-03-12 02:56:13,4.63,Uber,online,Shirvan,0
387,2259392841208981,2025-03-30 12:20:19,3480.19,McDonalds,online,Ganja,1
388,180042065460002,2025-02-18 06:49:54,3200.96,McDonalds,atm,Sumqayit,0
389,6011067931402799,2025-01-10 03:49:02,4728.05,AliExpress,atm,Sheki,0
390,5142723338007755,2025-01-30 10:25:29,221.8,McDonalds,atm,Sumqayit,0
391,4090036407418216,2025-03-13 21:36:47,1643.52,McDonalds,pos,Ganja,0
392,3583899388483228,2025-03-10 16:25:06,818.94,AliExpress,pos,Sumqayit,0
393,5446684821561208,2025-03-21 07:39:25,4382.68,McDonalds,pos,Shirvan,0
394,213194953000035,2025-06-04 06:41:14,3854.03,McDonalds,atm,Baku,0
395,341447016344997,2025-05-22 16:52:52,3435.01,Walmart,online,Ganja,0
396,4281554501645400,2025-01-27 18:18:31,98.53,Uber,atm,Baku,0
397,30533165812292,2025-02-15 07:30:33,191.87,Amazon,atm,Shirvan,0
398,213148605379932,2025-04-01 16:57:21,739.33,McDonalds,atm,Sheki,0
399,213173595599067,2025-05-27 01:22:07,3938.73,AliExpress,pos,Shirvan,0
400,4566532566843314,2025-06-05 07:58:28,4568.56,Uber,atm,Ganja,0
401,6011230561198901,2025-03-12 20:24:13,4612.76,Uber,atm,Ganja,0
402,4576544562727266,2025-04-15 22:53:10,2667.21,Amazon,online,Sheki,0
403,4510255314590170,2025-05-04 10:28:04,2830.98,Uber,online,Sheki,0
404,213107713133938,2025-03-11 03:29:30,4478.63,McDonalds,pos,Sheki,0
405,344405905261687,2025-05-15 14:24:36,1125.94,AliExpress,online,Sheki,0
406,4785050177038013,2025-03-15 13:11:52,1985.9,Starbucks,online,Sumqayit,0
407,2327994960809321,2025-04-26 13:26:17,4989.84,Starbucks,pos,Shirvan,0
408,4273080877647598,2025-04-29 09:40:48,109.61,Starbucks,pos,Ganja,0
409,213129077746303,2025-01-07 01:51:19,1382.13,Starbucks,pos,Sheki,0
410,3567399083953245,2025-04-14 14:28:38,4820.63,Amazon,atm,Baku,0
411,213169146319567,2025-01-29 23:41:05,721.89,AliExpress,online,Sheki,0
412,4871465565640375,2025-03-13 06:09:03,3655.28,AliExpress,pos,Baku,0
413,4506639636515,2025-01-04 06:31:10,3566.26,Starbucks,pos,Ganja,0
414,4134132396543,2025-06-08 07:04:26,848.87,AliExpress,pos,Ganja,0
415,4870279104743884,2025-01-28 06:09:21,2951.43,Uber,atm,Baku,0
416,4422564577629733,2025-02-21 06:36:51,4667.31,Uber,online,Sumqayit,0
417,6570575057571182,2025-02-25 00:10:20,3830.89,Walmart,atm,Baku,0
418,4965715768068502,2025-03-10 19:19:48,979.27,Uber,online,Shirvan,0
419,676278963043,2025-04-10 23:27:03,1624.03,AliExpress,atm,Baku,0
420,213198318618043,2025-03-03 21:25:14,1456.26,AliExpress,online,Sheki,0
421,347289099964745,2025-04-30 02:58:59,1346.07,Walmart,online,Sumqayit,0
422,3542337334539520,2025-01-13 04:50:13,671.68,Amazon,atm,Sumqayit,1
423,6011399362749111,2025-05-29 23:31:13,829.62,AliExpress,atm,Sheki,0
424,3530051744764388,2025-03-14 03:54:54,2318.13,Walmart,atm,Baku,0
425,213156518297992,2025-03-16 16:36:41,3889.2,Starbucks,atm,Shirvan,0
426,180048221214035,2025-05-08 03:36:00,692.37,McDonalds,online,Ganja,0
427,180068518970388,2025-06-06 03:01:35,1142.02,Starbucks,online,Sheki,1
428,6011669883115681,2025-03-01 12:20:48,1785.51,Starbucks,atm,Sumqayit,0
429,4772994887510552,2025-03-31 04:38:30,3582.52,Uber,atm,Baku,0
430,4017274822913822,2025-03-31 08:44:07,4013.01,AliExpress,pos,Ganja,0
431,502085565310,2025-06-12 09:10:25,1713.03,Starbucks,pos,Shirvan,0
432,6599819997405870,2025-01-24 00:07:40,3476.09,AliExpress,atm,Shirvan,0
433,4195092425736588,2025-06-09 05:30:37,1526.91,AliExpress,pos,Sheki,0
434,585973769953,2025-03-25 14:20:20,4743.61,Starbucks,pos,Sheki,0
435,6532703070212835,2025-05-13 04:51:40,4979.28,Amazon,atm,Ganja,0
436,3516380262165837,2025-05-12 04:25:17,739.08,Starbucks,atm,Shirvan,0
437,30011381181917,2025-01-02 19:59:55,534.96,Walmart,atm,Ganja,0
438,4798244999354279,2025-02-02 06:24:36,2979.33,Starbucks,atm,Baku,0
439,343296760929042,2025-01-20 02:35:21,1334.13,Walmart,atm,Ganja,0
440,630402341303,2025-04-22 23:36:28,1879.9,Amazon,online,Baku,0
441,36673415765900,2025-05-08 16:05:45,4462.17,Walmart,pos,Sumqayit,0
442,502099773785,2025-01-02 10:50:04,541.59,AliExpress,pos,Shirvan,0
443,4035840653335091015,2025-02-12 12:53:41,3483.71,Walmart,pos,Ganja,0
444,348643277739189,2025-04-17 12:06:43,4613.74,Starbucks,atm,Baku,0
445,4592146432133442,2025-06-01 21:31:44,3902.82,Starbucks,online,Baku,0
446,502028742117,2025-05-28 09:56:43,4137.61,McDonalds,atm,Sheki,0
447,4327379715686,2025-02-04 11:42:58,3041.66,McDonalds,pos,Sheki,0
448,630499292658,2025-05-20 14:18:41,1321.37,Starbucks,online,Sheki,1
449,213135397069706,2025-04-15 23:47:10,857.5,AliExpress,atm,Baku,0
450,345205718964983,2025-02-04 15:17:21,4581.37,Amazon,atm,Shirvan,1
451,4713749440958,2025-02-22 11:02:32,2026.54,McDonalds,atm,Sheki,0
452,4090702104411131,2025-06-06 23:29:51,196.49,Starbucks,online,Sumqayit,1
453,3555997089764906,2025-02-16 08:03:59,4165.97,AliExpress,atm,Sheki,0
454,375263600498340,2025-01-30 10:58:25,2363.92,McDonalds,online,Shirvan,0
455,3564300927923959,2025-02-27 16:02:52,1822.25,Uber,atm,Ganja,0
456,4818734405949437,2025-05-17 02:11:35,2285.15,Amazon,pos,Sheki,0
457,4844671163234587799,2025-06-01 00:20:47,2831.04,AliExpress,atm,Baku,0
458,6011875139749104,2025-01-07 03:03:54,1328.37,McDonalds,online,Sumqayit,0
459,2248658117477045,2025-04-16 06:57:58,706.21,Amazon,online,Baku,0
460,4597283079339308,2025-02-25 01:21:24,4115.17,McDonalds,atm,Shirvan,1
461,2295652967262302,2025-03-14 13:24:08,993.32,Amazon,pos,Shirvan,0
462,38154924038442,2025-02-16 04:21:46,3499.24,Starbucks,pos,Baku,0
463,2418752481033585,2025-02-04 18:47:10,4656.26,Starbucks,pos,Sumqayit,0
464,373438064464101,2025-01-01 01:55:28,4363.06,Walmart,online,Ganja,1
465,3538082994229709,2025-05-08 10:13:57,1134.02,Uber,pos,Ganja,0
466,30483513322489,2025-04-03 15:05:32,45.85,Uber,atm,Sumqayit,0
467,4435327728366435473,2025-05-12 18:04:43,459.24,Uber,atm,Sheki,0
468,4676390498079060,2025-05-01 18:25:06,1132.06,Uber,pos,Ganja,0
469,3500942104504610,2025-03-15 15:02:00,1158.91,McDonalds,atm,Sheki,0
470,6533297657829144,2025-03-29 21:22:32,3300.36,Uber,pos,Sheki,0
471,3524838569515707,2025-01-22 17:14:23,3062.47,Amazon,pos,Sumqayit,0
472,4442325583390835,2025-04-16 16:57:35,2501.76,AliExpress,online,Sumqayit,0
473,30526773786437,2025-01-24 11:32:46,3161.17,Uber,pos,Sumqayit,0
474,180069451123787,2025-02-04 22:20:04,1796.71,AliExpress,atm,Sumqayit,0
475,675928720324,2025-02-08 06:03:08,4332.71,AliExpress,pos,Baku,0
476,3555745955146173,2025-05-01 00:06:33,2230.49,Uber,online,Ganja,0
477,4956110289530183,2025-01-21 00:48:02,4648.33,Uber,pos,Ganja,0
478,4664570345650114,2025-01-08 14:07:54,550.76,AliExpress,pos,Sheki,0
479,340494938583329,2025-04-30 17:09:39,2568.16,Starbucks,atm,Ganja,1
480,36214655465305,2025-06-04 08:03:16,3378.47,Starbucks,pos,Sheki,0
481,4251238274907785,2025-01-29 13:15:26,1164.05,Starbucks,atm,Baku,0
482,4199376858300491,2025-03-19 22:44:16,460.38,Uber,pos,Ganja,0
483,3533969822031908,2025-02-16 06:57:41,4104.01,AliExpress,online,Shirvan,0
484,3510332356861595,2025-01-18 02:33:47,3857.06,AliExpress,online,Sumqayit,0
485,371850104402150,2025-03-10 11:41:25,1002.31,Uber,online,Baku,0
486,4763311627987882019,2025-01-04 09:16:09,904.94,Walmart,pos,Baku,0
487,30235901884243,2025-03-06 07:33:13,1169.43,Amazon,online,Sheki,0
488,6011604846957408,2025-01-04 07:46:26,2673.35,McDonalds,online,Shirvan,0
489,30210343183389,2025-02-27 08:11:19,3029.79,McDonalds,online,Sheki,1
490,6577996330352435,2025-01-07 11:52:55,989.33,Amazon,atm,Shirvan,0
491,180068532412052,2025-01-10 18:28:01,4230.7,Amazon,atm,Ganja,0
492,4811012694071396,2025-05-22 03:36:43,4629.97,McDonalds,pos,Sheki,0
493,3532097449928966,2025-03-03 05:54:47,2373.95,Amazon,pos,Ganja,0
494,2222827209043144,2025-02-20 02:03:37,1906.84,Amazon,atm,Sumqayit,0
495,38349867473982,2025-03-23 10:56:03,143.74,Uber,atm,Sumqayit,0
496,2363159308106534,2025-05-20 13:04:18,4135.56,Walmart,pos,Ganja,0
497,4610764469468,2025-04-23 12:27:38,2979.92,Amazon,pos,Baku,0
498,4012059587636055,2025-05-30 06:23:32,3574.49,Uber,online,Ganja,0
499,4799694991242899,2025-05-26 02:45:47,3104.47,Walmart,online,Sheki,0
500,180042914646900,2025-04-07 15:47:17,1036.24,Walmart,pos,Ganja,0
501,4309841656599,2025-05-22 03:26:02,2106.44,Starbucks,online,Shirvan,0
502,6011500198616537,2025-03-08 01:17:38,528.55,AliExpress,online,Shirvan,0
503,375255145442692,2025-03-18 22:07:44,4466.44,AliExpress,online,Sheki,0
504,4347242400357,2025-03-06 17:55:15,2739.33,McDonalds,pos,Sumqayit,0
505,4704273351147743,2025-03-23 16:16:41,1886.78,Starbucks,atm,Sumqayit,0
506,3598211264189486,2025-02-02 07:49:09,4100.63,McDonalds,pos,Ganja,0
507,3563544524314663,2025-03-07 19:07:39,1755.89,AliExpress,online,Sheki,0
508,30118327395400,2025-01-27 12:02:33,3617.34,Amazon,atm,Sheki,0
509,060457494528,2025-05-08 14:05:27,4792.92,AliExpress,online,Sheki,0
510,676242077169,2025-05-11 06:35:36,1206.06,AliExpress,pos,Ganja,0
511,3510763429771561,2025-06-09 22:25:40,1142.07,Uber,pos,Sheki,0
512,180077759411119,2025-02-17 19:43:49,2997.64,McDonalds,atm,Baku,0
513,3571970822685258,2025-01-31 13:20:04,938.85,Starbucks,atm,Baku,0
514,4621527125016,2025-02-28 01:16:57,4731.04,McDonalds,pos,Baku,0
515,4293678046914588646,2025-02-27 08:34:17,1672.87,Starbucks,online,Sheki,0
516,2434703010562404,2025-01-20 23:51:27,1952.1,McDonalds,pos,Sheki,0
517,2267426454669848,2025-04-23 02:47:35,961.07,AliExpress,online,Sumqayit,0
518,36327421922449,2025-02-23 18:55:07,4438.45,Walmart,atm,Ganja,0
519,2271031958049762,2025-01-24 07:53:47,3619.91,McDonalds,atm,Shirvan,0
520,4339520003107142,2025-02-08 03:51:49,3563.17,Starbucks,atm,Sheki,0
521,180062388927636,2025-06-13 06:05:06,761.59,Walmart,atm,Sheki,0
522,676199697266,2025-04-29 09:27:35,4494.37,Starbucks,online,Shirvan,0
523,213129259296598,2025-03-24 00:45:30,2207.46,McDonalds,pos,Shirvan,0
524,4436696837109785,2025-01-07 22:38:40,4217.79,Starbucks,atm,Ganja,0
525,375794981014249,2025-05-25 11:01:14,3.57,Amazon,online,Ganja,0
526,4193046418900,2025-01-04 16:03:18,2216.65,Walmart,atm,Ganja,0
527,3531629951337912,2025-06-06 15:11:04,3304.5,Amazon,atm,Sheki,0
528,213187279532145,2025-04-05 09:18:33,4623.11,Walmart,pos,Sumqayit,0
529,213163679260801,2025-04-08 18:29:58,2467.66,McDonalds,online,Sumqayit,0
530,4021813265313,2025-03-21 10:39:22,2787.28,Uber,atm,Sheki,0
531,4379645244652,2025-02-16 07:47:30,1954.7,Walmart,pos,Sheki,0
532,4626432055901,2025-02-26 08:47:34,337.55,McDonalds,online,Ganja,0
533,4202835763820,2025-05-29 14:17:04,4769.27,AliExpress,pos,Shirvan,0
534,4892090620396378,2025-01-01 17:39:12,1050.89,Uber,atm,Baku,0
535,6011470570722958,2025-03-30 14:31:18,107.37,McDonalds,online,Sheki,0
536,341390164315353,2025-06-05 10:58:50,2927.78,AliExpress,atm,Ganja,0
537,36833617707304,2025-02-08 06:19:08,3167.26,Walmart,online,Shirvan,0
538,4982179662007,2025-01-16 02:32:58,3215.2,AliExpress,pos,Sheki,0
539,2591136540989780,2025-04-16 17:33:27,2720.03,Amazon,online,Shirvan,0
540,3515404006507954,2025-02-06 02:01:29,4850.2,AliExpress,online,Ganja,1
541,4899247723423,2025-05-16 23:11:31,2097.3,Uber,pos,Baku,0
542,2242147750235304,2025-01-04 14:40:35,3725.37,McDonalds,atm,Baku,0
543,4907459164565655380,2025-03-01 00:37:50,2939.89,Starbucks,pos,Ganja,0
544,4300452997463023,2025-05-30 02:06:06,2329.29,Amazon,atm,Sheki,0
545,180026494051953,2025-05-13 20:15:08,1393.01,McDonalds,pos,Sheki,0
546,379383408258393,2025-02-21 08:15:33,3730.15,Uber,online,Shirvan,0
547,346586556643816,2025-02-24 03:00:28,1320.15,Amazon,online,Ganja,0
548,2277287814321456,2025-04-17 16:42:03,1578.37,Starbucks,atm,Sheki,0
549,588025719364,2025-05-09 23:02:45,317.43,Starbucks,pos,Sheki,0
550,4009589450896,2025-01-01 08:19:24,1597.87,Walmart,online,Baku,0
551,3537742603361141,2025-01-14 22:48:38,2171.81,Walmart,online,Ganja,0
552,346113123385183,2025-02-18 11:23:07,4425.91,Amazon,atm,Sheki,0
553,4383413973195096,2025-06-14 04:53:55,1240.15,Walmart,pos,Sumqayit,0
554,4308798593629588271,2025-01-15 11:29:23,1922.1,Uber,pos,Sumqayit,0
555,4579642074016,2025-04-27 16:01:51,3081.27,Walmart,online,Shirvan,1
556,4587697130564582,2025-04-26 21:08:23,2710.06,Uber,atm,Shirvan,0
557,345215145615926,2025-06-13 02:04:42,70.75,AliExpress,online,Sumqayit,0
558,6545290137153470,2025-02-02 16:21:57,1658.57,Uber,online,Shirvan,0
559,6011888727277859,2025-05-13 20:52:30,2806.64,Amazon,pos,Shirvan,0
560,3532156769860959,2025-01-28 21:34:52,521.85,Amazon,atm,Ganja,0
561,4292719599389651,2025-01-27 13:29:24,2426.88,Starbucks,online,Sumqayit,0
562,3581664579567128,2025-04-07 14:28:52,484.98,Walmart,online,Ganja,0
563,38232152982984,2025-03-27 22:23:13,3468.73,McDonalds,pos,Ganja,1
564,4867209844818,2025-06-04 05:11:14,3044.3,Walmart,pos,Sumqayit,0
565,675946047080,2025-06-11 21:30:51,790.65,Walmart,pos,Shirvan,0
566,38985768490110,2025-02-14 07:38:34,4261.5,McDonalds,pos,Sumqayit,0
567,4458286338104,2025-05-29 11:42:47,4918.15,Uber,atm,Baku,0
568,342467025914266,2025-05-10 20:11:46,417.33,Uber,pos,Sumqayit,0
569,3577592355929665,2025-03-06 18:21:17,176.51,Starbucks,online,Sumqayit,0
570,372714630873400,2025-05-09 05:17:28,4016.94,McDonalds,atm,Sumqayit,0
571,639049009389,2025-03-06 08:36:37,4895.25,Starbucks,atm,Sumqayit,0
572,371894020185192,2025-05-23 06:14:29,4325.47,Amazon,pos,Shirvan,0
573,4593906856667180749,2025-05-12 19:34:20,2659.98,AliExpress,online,Baku,0
574,2281758661890268,2025-05-05 16:22:15,2968.26,AliExpress,pos,Ganja,0
575,6500925274975416,2025-03-12 13:11:31,1483.54,Walmart,pos,Sumqayit,0
576,4076453053981363,2025-03-01 19:01:41,157.69,Amazon,atm,Sumqayit,0
577,4695972964384590,2025-03-02 16:25:22,381.79,Walmart,pos,Sumqayit,0
578,6516303758383774,2025-02-18 11:18:21,4888.56,Walmart,pos,Baku,0
579,5524520998626702,2025-02-19 21:07:44,3916.61,McDonalds,atm,Shirvan,0
580,30546968167433,2025-01-04 12:45:55,700.95,Starbucks,online,Sheki,0
581,6597997655925496,2025-03-31 11:44:29,2093.56,Starbucks,online,Sumqayit,0
582,4417241258790897,2025-02-05 16:30:40,4754.07,Starbucks,pos,Sheki,0
583,4340950551318600,2025-03-17 06:04:57,3541.62,AliExpress,pos,Ganja,0
584,3532815833862602,2025-02-23 08:21:37,2604.08,McDonalds,atm,Sheki,0
585,4074450609039021385,2025-05-05 18:33:39,1919.12,McDonalds,online,Sumqayit,0
586,6551135122837895,2025-04-28 01:04:54,493.01,McDonalds,online,Sheki,0
587,2398385486719066,2025-01-16 16:12:07,76.96,Uber,atm,Sheki,0
588,378005213580585,2025-02-15 20:22:07,623.68,McDonalds,pos,Sumqayit,0
589,3551101576675501,2025-05-30 20:58:56,1343.49,AliExpress,pos,Baku,0
590,4185265076925773,2025-02-16 11:41:25,822.0,Starbucks,pos,Ganja,0
591,349381319267344,2025-04-30 05:44:23,1246.84,McDonalds,pos,Ganja,0
592,4070020723620329,2025-04-19 17:21:29,932.22,Uber,atm,Baku,0
593,3531280368790788,2025-03-19 17:53:00,907.07,Walmart,pos,Ganja,0
594,4727313705616269866,2025-03-02 12:16:25,1217.5,Starbucks,online,Shirvan,0
595,4848161508746979,2025-05-04 05:11:26,3406.36,Walmart,online,Shirvan,0
596,30578830533443,2025-03-25 15:58:04,4938.14,Uber,atm,Baku,1
597,6542032973887701,2025-04-29 19:33:47,3609.99,McDonalds,online,Sheki,0
598,4009139183269421,2025-05-04 10:11:00,839.88,Starbucks,pos,Ganja,0
599,4499744243863308,2025-04-09 14:50:19,1924.65,Starbucks,pos,Baku,0
600,4953430891748301,2025-03-11 07:11:00,634.73,Amazon,atm,Baku,0
601,6578564484594001,2025-03-12 22:47:15,4495.71,Amazon,online,Ganja,0
602,3565977582206934,2025-06-13 02:20:24,3728.74,AliExpress,atm,Sumqayit,0
603,5534479434082392,2025-03-10 10:16:33,4923.44,Uber,atm,Sheki,0
604,347174366060619,2025-04-01 00:59:24,1292.01,Amazon,online,Shirvan,0
605,4027876802231,2025-04-06 06:39:12,1214.11,McDonalds,online,Baku,0
606,5218008515037810,2025-04-23 09:42:39,2556.87,Amazon,atm,Sheki,0
607,4403723500759,2025-04-15 07:38:33,1245.69,Walmart,atm,Ganja,0
608,6011080281378881,2025-02-16 09:36:22,2999.51,Starbucks,pos,Baku,0
609,567020273718,2025-05-10 10:12:09,2992.23,Uber,atm,Sumqayit,0
610,3586979331467622,2025-02-26 00:21:59,1835.76,Uber,atm,Sumqayit,0
611,3594033370165174,2025-01-02 22:29:14,668.95,AliExpress,atm,Ganja,0
612,3577049432984486,2025-01-18 04:05:38,3043.21,Uber,pos,Sumqayit,0
613,2368159446776664,2025-02-19 06:20:46,2202.42,AliExpress,pos,Sumqayit,0
614,5588899605268402,2025-05-16 09:56:28,1745.65,Walmart,atm,Sheki,0
615,340035313039922,2025-03-09 07:22:49,1979.91,AliExpress,atm,Shirvan,0
616,180061726905296,2025-04-03 21:33:49,1490.22,Starbucks,online,Ganja,0
617,340438982697972,2025-02-09 10:25:37,2157.19,Uber,atm,Ganja,0
618,4795868464471,2025-04-28 05:51:35,2548.78,Starbucks,atm,Shirvan,0
619,5204686306980573,2025-06-09 05:40:58,3888.24,Starbucks,atm,Sheki,0
620,4859900376745,2025-02-24 20:43:21,4585.43,Uber,pos,Sumqayit,1
621,3504113895327613,2025-03-10 14:58:58,2281.58,Walmart,atm,Baku,0
622,502021167627,2025-03-04 03:32:20,3947.5,McDonalds,pos,Sheki,0
623,30083459326898,2025-02-27 11:29:09,3457.18,Amazon,online,Shirvan,1
624,4685145396510703145,2025-05-11 19:09:19,516.97,Uber,online,Ganja,0
625,2714604196385324,2025-03-30 18:56:33,4697.8,McDonalds,atm,Ganja,0
626,2706182817325292,2025-01-01 19:27:40,4536.16,Walmart,pos,Shirvan,0
627,3566038172377061,2025-01-22 17:39:04,4059.07,Amazon,atm,Baku,0
628,4963111634015839068,2025-01-08 08:38:13,104.23,McDonalds,pos,Ganja,0
629,4217539241654597,2025-04-17 11:52:21,1965.85,AliExpress,atm,Sumqayit,0
630,2243662913346466,2025-01-10 15:05:47,4291.34,Amazon,atm,Sheki,0
631,4664061019040063,2025-04-18 07:02:54,3910.56,Walmart,online,Ganja,0
632,3571190633301132,2025-05-31 16:49:49,72.35,Starbucks,pos,Sumqayit,0
633,4758559066697658,2025-06-09 20:23:44,3692.11,AliExpress,online,Sumqayit,0
634,4336627488065308,2025-03-22 12:50:40,923.19,McDonalds,pos,Ganja,0
